,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape,mean,std,min,max,scores_kfold
51,misogyny_centrogeo,0,"(5752, 2)","(1439, 2)",0.9069835948606078,0.8913738118283573,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(5752, 2)",0.8935523953624156,0.010839216520878475,0.8824747052817228,0.9109160707098851,"[0.8824747052817228, 0.9109160707098851, 0.8998756218905473, 0.8825706466370307, 0.8919249322928924]"
52,misogyny_centrogeo,1,"(5752, 2)","(1439, 2)",0.9049507664036406,0.8913738118283573,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",1,"(5752, 2)",0.8925693756292452,0.010105892379249653,0.8833972486635007,0.9111109051705497,"[0.8833972486635007, 0.9111109051705497, 0.8929106875133861, 0.8835031045058974, 0.8919249322928924]"
53,misogyny_centrogeo,2,"(5752, 2)","(1439, 2)",0.9043369325476025,0.8940945077308713,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",2,"(5752, 2)",0.8932203572617177,0.008754534817645867,0.8835240725362585,0.9074043132522664,"[0.8835240725362585, 0.9074043132522664, 0.8954976618038711, 0.8843634611921904, 0.8953122775240012]"
54,misogyny_centrogeo,3,"(5752, 2)","(1439, 2)",0.9036092832656921,0.8918422554786192,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(5752, 2)",0.893596380340582,0.009610412642748088,0.8842553915653331,0.9110631011547116,"[0.8842553915653331, 0.9110631011547116, 0.8945737734975403, 0.8853657548883096, 0.8927238805970149]"
55,misogyny_centrogeo,4,"(5752, 2)","(1439, 2)",0.9071346266867069,0.8948452584816221,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",4,"(5752, 2)",0.89391618356314,0.008987544627414348,0.8842553915653331,0.908468619544061,"[0.8842553915653331, 0.908468619544061, 0.8961757820282925, 0.8845053426497206, 0.8961757820282925]"
56,misogyny_centrogeo,5,"(5752, 2)","(1439, 2)",0.9022302965851352,0.8940945077308713,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(5752, 2)",0.89387871892805,0.00839853424181039,0.8833326498509363,0.9075553413773716,"[0.8833326498509363, 0.9075553413773716, 0.8961757820282925, 0.8870175438596491, 0.8953122775240012]"
57,misogyny_centrogeo,6,"(5752, 2)","(1439, 2)",0.9028423861751856,0.892689176780086,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(5752, 2)",0.8943049651313825,0.009721393751217982,0.8841908919228507,0.9093331232739605,"[0.8841908919228507, 0.9093331232739605, 0.9007988162691496, 0.8842913066775655, 0.8929106875133862]"
58,misogyny_centrogeo,7,"(5752, 2)","(1439, 2)",0.9049507664036406,0.8913738118283573,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",7,"(5752, 2)",0.8925693756292452,0.010105892379249653,0.8833972486635007,0.9111109051705497,"[0.8833972486635007, 0.9111109051705497, 0.8929106875133861, 0.8835031045058974, 0.8919249322928924]"
59,misogyny_centrogeo,8,"(5752, 2)","(1439, 2)",0.9035321211260829,0.892689176780086,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'haha18']",8,"(5752, 2)",0.8943165639870463,0.009592940225842873,0.8841908919228507,0.908468619544061,"[0.8841908919228507, 0.908468619544061, 0.9017213142773681, 0.8842913066775655, 0.8929106875133862]"
60,misogyny_centrogeo,9,"(5752, 2)","(1439, 2)",0.9022684053246401,0.8955960092323729,"['davincis22', 'exist21', 'meoffendes21']",9,"(5752, 2)",0.8933395847127692,0.008002888763658162,0.8816170539866076,0.9057775594807826,"[0.8816170539866076, 0.9057775594807826, 0.8926601308613014, 0.889603532686954, 0.8970396465482007]"
61,misogyny_centrogeo,10,"(5752, 2)","(1439, 2)",0.9084788380331166,0.8940945077308713,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(5752, 2)",0.8933708669041411,0.0088164434664844,0.8833326498509363,0.9074043132522664,"[0.8833326498509363, 0.9074043132522664, 0.8962997512437811, 0.8845053426497206, 0.8953122775240012]"
62,misogyny_centrogeo,11,"(5752, 2)","(1439, 2)",0.9050267938059026,0.8930614498796317,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",11,"(5752, 2)",0.8930231088203394,0.010448642016651395,0.8834307992202729,0.9119762074892336,"[0.8834610553977547, 0.9119762074892336, 0.8918617726897936, 0.8834307992202729, 0.8943857093046423]"
63,misogyny_centrogeo,12,"(5752, 2)","(1439, 2)",0.9070974641529146,0.8924068696795969,"['exist21', 'haha21', 'mexa3t18_aggress']",12,"(5752, 2)",0.8932798282480615,0.008430035682993392,0.8824747052817228,0.9058275957886937,"[0.8824747052817228, 0.9058275957886937, 0.8989517262186639, 0.8862959574923606, 0.8928491564588665]"
64,misogyny_centrogeo,13,"(5752, 2)","(1439, 2)",0.9035321211260829,0.8908091976273794,"['meoffendes21', 'metwo22', 'haha18']",13,"(5752, 2)",0.8932169391803008,0.010071776386391488,0.880627534751246,0.9110146953316345,"[0.880627534751246, 0.9110146953316345, 0.894695509388163, 0.8879490903025102, 0.89179786612795]"
65,misogyny_centrogeo,14,"(5752, 2)","(1439, 2)",0.905754163176527,0.8976621249348522,"['davincis22', 'exist21', 'mexa3t18_aggress', 'metwo22']",14,"(5752, 2)",0.8933858478316677,0.009206264890780374,0.8816170539866076,0.9076044336040013,"[0.8816170539866076, 0.9076044336040013, 0.8926601308613014, 0.8861562757473502, 0.8988913449590781]"
66,misogyny_centrogeo,15,"(5752, 2)","(1439, 2)",0.9029197019186781,0.8955960092323729,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'metwo22']",15,"(5752, 2)",0.8926163672012588,0.009829701671774724,0.8797702880143237,0.9076044336040013,"[0.8797702880143237, 0.9076044336040013, 0.8944491286802796, 0.8842183391594884, 0.8970396465482007]"
67,misogyny_centrogeo,16,"(5752, 2)","(1439, 2)",0.9084788380331166,0.8933437569801206,"['haha21', 'mexa3t18_aggress', 'metwo22']",16,"(5752, 2)",0.8937311083076553,0.009095286296867079,0.8816170539866076,0.9082691827072247,"[0.8816170539866076, 0.9082691827072247, 0.8971632611959854, 0.8871569149681797, 0.8944491286802797]"
68,misogyny_centrogeo,17,"(5752, 2)","(1439, 2)",0.9029197019186781,0.8970975107338743,"['davincis22', 'exist21', 'metwo22']",17,"(5752, 2)",0.8933464666531881,0.009433408989100786,0.8807596917443903,0.9076044336040013,"[0.8807596917443903, 0.9076044336040013, 0.8935863311506285, 0.8860134036686436, 0.8987684730982768]"
69,misogyny_centrogeo,18,"(5752, 2)","(1439, 2)",0.9070219491708086,0.8913738118283573,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(5752, 2)",0.894088814719737,0.009610801599544274,0.8842553915653331,0.9101001688168975,"[0.8842553915653331, 0.9101001688168975, 0.8990114075532785, 0.8851521733702843, 0.8919249322928924]"
70,misogyny_centrogeo,19,"(5752, 2)","(1439, 2)",0.9056024369444087,0.8924068696795969,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",19,"(5752, 2)",0.8932776735551047,0.011175822564088373,0.8799026143411977,0.9110631011547116,"[0.8799026143411977, 0.9110631011547116, 0.8990703913148499, 0.8835031045058974, 0.8928491564588665]"
71,misogyny_centrogeo,20,"(5752, 2)","(1439, 2)",0.9043369325476025,0.8948452584816221,"['davincis22', 'haha21', 'metwo22']",20,"(5752, 2)",0.8939257557216223,0.010972443205195267,0.8836452729627415,0.9137544659237944,"[0.8842553915653331, 0.9137544659237944, 0.89179786612795, 0.8836452729627415, 0.8961757820282925]"
72,misogyny_centrogeo,21,"(5752, 2)","(1439, 2)",0.9049507664036406,0.8921245625791081,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(5752, 2)",0.893431815545276,0.010268741768594516,0.8835031045058974,0.9119762074892336,"[0.8843191039311249, 0.9119762074892336, 0.8945737734975403, 0.8835031045058974, 0.8927868883025835]"
73,misogyny_centrogeo,22,"(5752, 2)","(1439, 2)",0.9042607455010954,0.8911876752785843,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'haha18']",22,"(5752, 2)",0.8937899612942999,0.00925189990961094,0.8833326498509363,0.908468619544061,"[0.8833326498509363, 0.908468619544061, 0.8998756218905473, 0.8860852399073706, 0.8911876752785843]"
74,misogyny_centrogeo,23,"(5752, 2)","(1439, 2)",0.9055634970722202,0.8898723103268558,"['detoxis21_aggressiveness', 'exist21', 'metwo22', 'haha18']",23,"(5752, 2)",0.8934228278831714,0.007707824629188348,0.885972570508653,0.906590922265376,"[0.885972570508653, 0.906590922265376, 0.8974019616589772, 0.8869466706613738, 0.8902020143214764]"
75,misogyny_centrogeo,24,"(5752, 2)","(1439, 2)",0.9028812508097622,0.8919384260293352,"['davincis22', 'exist21', 'meoffendes21', 'metwo22', 'haha18']",24,"(5752, 2)",0.8936301862975231,0.008827331795572338,0.8833326498509363,0.9075553413773716,"[0.8833326498509363, 0.9075553413773716, 0.8991286798237954, 0.8860852399073706, 0.8920490205281413]"
76,misogyny_centrogeo,25,"(5752, 2)","(1439, 2)",0.9056024369444087,0.8903407539771175,"['mexa3t18_aggress', 'haha18']",25,"(5752, 2)",0.8925314836488966,0.01120777487478529,0.878123393812919,0.9101001688168975,"[0.878123393812919, 0.9101001688168975, 0.8990703913148499, 0.8843634611921904, 0.8910000031076264]"
77,misogyny_centrogeo,26,"(5752, 2)","(1439, 2)",0.905754163176527,0.8966290670836126,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(5752, 2)",0.8935321091176146,0.009291142077723366,0.8816170539866076,0.9076044336040013,"[0.8816170539866076, 0.9076044336040013, 0.8952490317055606, 0.8852241715399609, 0.8979658547519427]"
78,misogyny_centrogeo,27,"(5752, 2)","(1439, 2)",0.9043369325476025,0.8938122006303824,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress']",27,"(5752, 2)",0.8946229013465514,0.010504063841936494,0.8834610553977547,0.9138005446191642,"[0.8834610553977547, 0.9138005446191642, 0.8935863311506285, 0.8870175438596491, 0.8952490317055606]"
79,misogyny_centrogeo,28,"(5752, 2)","(1439, 2)",0.9021917727254816,0.8969113741841015,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(5752, 2)",0.8935537302296623,0.009718193953819692,0.8824092133370484,0.9085169314631287,"[0.8824092133370484, 0.9085169314631287, 0.8953122775240011, 0.8835031045058974, 0.8980271243182363]"
80,misogyny_centrogeo,29,"(5752, 2)","(1439, 2)",0.9043369325476025,0.8940945077308713,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(5752, 2)",0.8932203572617177,0.008754534817645867,0.8835240725362585,0.9074043132522664,"[0.8835240725362585, 0.9074043132522664, 0.8954976618038711, 0.8843634611921904, 0.8953122775240012]"
81,misogyny_centrogeo,30,"(5752, 2)","(1439, 2)",0.9056024369444087,0.8903407539771175,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(5752, 2)",0.8928767954420701,0.010641752077412029,0.8789799856510231,0.9101001688168975,"[0.8789799856510231, 0.9101001688168975, 0.8981475438874542, 0.8861562757473502, 0.8910000031076264]"
82,misogyny_centrogeo,31,"(5752, 2)","(1439, 2)",0.9071346266867069,0.8948452584816221,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",31,"(5752, 2)",0.8942463701826657,0.008660102987171913,0.8842553915653331,0.908468619544061,"[0.8842553915653331, 0.908468619544061, 0.8961757820282925, 0.8861562757473502, 0.8961757820282925]"
83,misogyny_centrogeo,32,"(5752, 2)","(1439, 2)",0.9056409725457714,0.8891215595761051,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'haha18']",32,"(5752, 2)",0.8939877333691412,0.009449052215621095,0.8843634611921904,0.9084196906201116,"[0.8860360778489433, 0.9084196906201116, 0.9017783934206276, 0.8843634611921904, 0.8893410437638325]"
84,misogyny_centrogeo,33,"(5752, 2)","(1439, 2)",0.9056409725457714,0.8898723103268558,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(5752, 2)",0.8934711443927675,0.009659380344006123,0.8825393978377576,0.9075553413773716,"[0.8825393978377576, 0.9075553413773716, 0.9018347968872706, 0.8852241715399609, 0.8902020143214764]"
85,misogyny_centrogeo,34,"(5752, 2)","(1439, 2)",0.9035709076861828,0.8931576204303477,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(5752, 2)",0.8923837821772305,0.010214732624774283,0.8807596917443903,0.9102459279024288,"[0.8807596917443903, 0.9102459279024288, 0.8929106875133861, 0.8842913066775655, 0.8937112970483817]"
86,misogyny_centrogeo,35,"(5752, 2)","(1439, 2)",0.9063313660822774,0.8925930062293699,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(5752, 2)",0.8930541878651637,0.0104671805730593,0.8833972486635007,0.9120696719888325,"[0.8833972486635007, 0.9120696719888325, 0.8927868883025833, 0.8834307992202729, 0.8935863311506285]"
87,misogyny_centrogeo,36,"(5752, 2)","(1439, 2)",0.9057168347277254,0.8924068696795969,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(5752, 2)",0.8930686382492524,0.00885582974382989,0.8833972486635007,0.9057775594807826,"[0.8833972486635007, 0.9057775594807826, 0.8998161221372146, 0.8835031045058974, 0.8928491564588665]"
88,misogyny_centrogeo,37,"(5752, 2)","(1439, 2)",0.9057168347277254,0.8924068696795969,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(5752, 2)",0.892924301725488,0.008044229428057537,0.8824747052817228,0.9049140028273255,"[0.8824747052817228, 0.9049140028273255, 0.8980876865671642, 0.8862959574923606, 0.8928491564588665]"
89,misogyny_centrogeo,38,"(5752, 2)","(1439, 2)",0.9071346266867069,0.8933437569801206,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",38,"(5752, 2)",0.8932173769336698,0.00842766063152873,0.8824747052817228,0.9066913111856932,"[0.8824747052817228, 0.9066913111856932, 0.8961757820282925, 0.8862959574923606, 0.8944491286802797]"
90,misogyny_centrogeo,39,"(5752, 2)","(1439, 2)",0.9049507664036406,0.8910915047278684,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(5752, 2)",0.8927151118908248,0.010055286172930934,0.8825393978377576,0.9102459279024288,"[0.8825393978377576, 0.9102459279024288, 0.8954976618038711, 0.8834307992202729, 0.8918617726897937]"
91,misogyny_centrogeo,40,"(5752, 2)","(1439, 2)",0.9041829247180089,0.8901546174273447,"['exist21', 'metwo22', 'haha18']",40,"(5752, 2)",0.8939663325231486,0.008382581738050697,0.885972570508653,0.9083701427936546,"[0.885972570508653, 0.9083701427936546, 0.8982066986359232, 0.8870175438596491, 0.8902647068178627]"
92,misogyny_centrogeo,41,"(5752, 2)","(1439, 2)",0.9022684053246401,0.8955960092323729,"['davincis22', 'exist21', 'meoffendes21']",41,"(5752, 2)",0.8933395847127692,0.008002888763658162,0.8816170539866076,0.9057775594807826,"[0.8816170539866076, 0.9057775594807826, 0.8926601308613014, 0.889603532686954, 0.8970396465482007]"
93,misogyny_centrogeo,42,"(5752, 2)","(1439, 2)",0.9035709076861828,0.8916561189288462,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(5752, 2)",0.8943568182108488,0.00987022559267786,0.8834610553977547,0.9093331232739605,"[0.8834610553977547, 0.9093331232739605, 0.9017783934206276, 0.8852241715399609, 0.8919873474219403]"
94,misogyny_centrogeo,43,"(5752, 2)","(1439, 2)",0.9071346266867069,0.8908091976273794,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",43,"(5752, 2)",0.8930277237976592,0.010098304175705189,0.8835745948084394,0.9119285838502116,"[0.8851774433403938, 0.9119285838502116, 0.8926601308613014, 0.8835745948084394, 0.89179786612795]"
95,misogyny_centrogeo,44,"(5752, 2)","(1439, 2)",0.9070974641529146,0.8931576204303477,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(5752, 2)",0.8936249994453644,0.008685089334874552,0.8824747052817228,0.9066913111856932,"[0.8824747052817228, 0.9066913111856932, 0.8989517262186639, 0.8862959574923606, 0.8937112970483817]"
96,misogyny_centrogeo,45,"(5752, 2)","(1439, 2)",0.9035709076861828,0.8909053681780954,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(5752, 2)",0.8941845218541825,0.009917489589444833,0.8834610553977547,0.9093331232739605,"[0.8834610553977547, 0.9093331232739605, 0.9017783934206276, 0.8852241715399609, 0.8911258656386093]"
97,misogyny_centrogeo,46,"(5752, 2)","(1439, 2)",0.9049889825731505,0.8956921797830889,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21']",46,"(5752, 2)",0.8948401080823322,0.009792216876328554,0.8824747052817228,0.9084196906201116,"[0.8824747052817228, 0.9084196906201116, 0.9017213142773681, 0.8852241715399609, 0.8963606586924973]"
98,misogyny_centrogeo,47,"(5752, 2)","(1439, 2)",0.9049121443562513,0.8915599483781302,"['detoxis21_aggressiveness', 'metwo22', 'haha18']",47,"(5752, 2)",0.8933830114516258,0.009820916965685595,0.8833326498509363,0.9110631011547116,"[0.8833326498509363, 0.9110631011547116, 0.8946350038512187, 0.8852241715399609, 0.8926601308613014]"
99,misogyny_centrogeo,48,"(5752, 2)","(1439, 2)",0.9042607455010954,0.8931576204303477,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(5752, 2)",0.8925895955039058,0.010788610612400504,0.8817458141016975,0.9120232362607965,"[0.8817458141016975, 0.9120232362607965, 0.8921099540294587, 0.883357676079195, 0.8937112970483817]"
100,misogyny_centrogeo,49,"(5752, 2)","(1439, 2)",0.9035709076861828,0.8943768148313603,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(5752, 2)",0.893228868494932,0.008597449230243246,0.8833326498509363,0.9066414321855507,"[0.8833326498509363, 0.9066414321855507, 0.8963606586924973, 0.884434805572369, 0.895374796173307]"
101,misogyny_centrogeo,50,"(5752, 2)","(1439, 2)",0.9000056675233663,0.8915599483781302,[],50,"(5752, 2)",0.8948051010573753,0.01069038157635646,0.8835031045058974,0.9127463721030973,"[0.8852402759260333, 0.9127463721030973, 0.8998756218905473, 0.8835031045058974, 0.8926601308613014]"
